timeElapsed,dayProgression,isPaused,onTrack,carID,currentGear,suggestedGear,throttle,brake,clutch,clutchEngagement,engineRPM,speedKMH,speedMPH,tyreTempFL,tyreTempFR,tyreTempRL,tyreTempRR,posX,posY,posZ,rotX,rotY,rotZ,worldVelocityX,worldVelocityY,worldVelocityZ,angularVelocityX,angularVelocityY,angularVelocityZ,roadPlaneX,roadPlaneY,roadPlaneZ,roadplaneDist,orientationRelativeToNorth,bestLap,totalLaps,lastLaptime,ongoingLap
1.253251075744629,46979.649,0,1,3531,6,1,100.0,0.0,0.0,1.0,6743.0,269.2252166748047,167.29355825042725,58.63260269165039,58.77857208251953,61.119808197021484,61.373416900634766,-52.476409912109375,7.071435928344727,-262.16552734375,0.002810126869007945,0.7073802351951599,-0.002049189992249012,-74.78640747070312,0.01992492377758026,0.030285632237792015,0.0016227620653808117,0.01900501176714897,0.0018752145115286112,-0.0015513410326093435,0.9999969005584717,0.0019235443323850632,-6.610623359680176,0.7068250179290771,-1,0,-1,0:00:00
1.2726850509643555,46979.666,0,1,3531,6,1,100.0,0.0,0.0,1.0,6740.0,269.2802307128906,167.32774336242676,58.63098907470703,58.776947021484375,61.11953353881836,61.3731575012207,-53.72418975830078,7.07146692276001,-262.1648864746094,0.002678182441741228,0.7074859738349915,-0.0018436084501445293,-74.80158233642578,0.0026498567312955856,0.040930185467004776,-0.028580283746123314,0.017947137355804443,0.006071625277400017,-0.002312556840479374,0.999995231628418,0.002067294903099537,-6.614748954772949,0.7067198157310486,-1,0,-1,0:00:00.019457
1.28718900680542,46979.682,0,1,3531,6,1,100.0,0.0,0.0,1.0,6742.0,269.3132995605469,167.34829197692872,58.62937545776367,58.77532196044922,61.11909866333008,61.372764587402344,-54.9720344543457,7.070919990539551,-262.1640319824219,0.002467577578499913,0.7075818181037903,-0.0015386835439130664,-74.81061553955078,-0.031554169952869415,0.05214976146817207,-0.043669942766427994,0.01622443087399006,0.007832253351807594,-0.002574223093688488,0.9999936819076538,0.002471767831593752,-6.524015426635742,0.7066255211830139,-1,0,-1,0:00:00.033932
1.3027989864349365,46979.699,0,1,3531,6,1,100.0,0.0,0.0,1.0,6750.0,269.32854309082035,167.35776413726808,58.627750396728516,58.77370071411133,61.118587493896484,61.3723030090332,-56.219970703125,7.069561958312988,-262.1631774902344,0.0023706192150712013,0.70765221118927,-0.0011527885217219591,-74.81480407714844,-0.08026468008756638,0.06029528006911278,-0.040924184024333954,0.012002085335552692,0.024379847571253777,-0.0026645346079021692,0.9999929666519165,0.002641367493197322,-6.485718250274658,0.7065560817718506,-1,0,-1,0:00:00.049562
1.3190410137176514,46979.716,0,1,3531,6,1,100.0,0.0,0.0,1.0,6757.0,269.3506256103516,167.37148596954347,58.626129150390625,58.77207565307617,61.11820602416992,61.37189483642578,-57.46805191040039,7.067570209503174,-262.162109375,0.0022956053726375103,0.7077009081840515,-0.0008514540386386216,-74.82086944580078,-0.1184997409582138,0.06953570991754532,-0.03189656510949135,0.008348728530108929,0.019119400531053543,-0.0027731899172067642,0.9999918937683105,0.0029160878621041775,-6.420803070068359,0.7065078020095825,-1,0,-1,0:00:00.065800
1.3365468978881836,46979.732,0,1,3531,6,1,100.0,0.0,0.0,1.0,6763.0,269.37787170410155,167.38841638946533,58.624507904052734,58.770450592041016,61.117835998535156,61.37159729003906,-58.7163200378418,7.064981460571289,-262.1608581542969,0.0022896260488778353,0.7077342867851257,-0.0006117414450272918,-74.82842254638672,-0.1546243578195572,0.07979908585548401,-0.0208265483379364,0.005765399429947138,0.019751733168959618,-0.0026353076100349426,0.9999911785125732,0.0032888606656342745,-6.316411972045898,0.7064747214317322,-1,0,-1,0:00:00.083313
1.3530998229980469,46979.749,0,1,3531,6,1,100.0,0.0,0.0,1.0,6766.0,269.4201965332031,167.41471656799317,58.62289047241211,58.76882553100586,61.11760711669922,61.37141418457031,-59.96488571166992,7.0622453689575195,-262.15948486328125,0.002398320473730564,0.7077538371086121,-0.00045764842070639133,-74.84017181396484,-0.1639009565114975,0.09000177681446075,-0.0038517692591995,0.0033988086506724358,0.02226174995303154,-0.0018109835218638182,0.9999929666519165,0.0033147053327411413,-6.262019157409668,0.7064549326896667,-1,0,-1,0:00:00.099863
1.369441032409668,46979.766,0,1,3531,6,1,100.0,0.0,0.0,1.0,6767.0,269.46021423339846,167.43958312225342,58.621273040771484,58.7672004699707,61.117401123046875,61.37120056152344,-61.21381759643555,7.059710502624512,-262.1578674316406,0.0026234365068376064,0.7077659964561462,-0.0005722059868276119,-74.8514404296875,-0.1527702510356903,0.09977225959300995,0.028797317296266556,0.002010845812037587,0.009376689791679382,-0.0007344952900893986,0.9999936819076538,0.0034805082250386477,-6.154294013977051,0.7064420580863953,-1,0,-1,0:00:00.116205
1.3883450031280518,46979.782,0,1,3531,6,1,100.0,0.0,0.0,1.0,6764.0,269.51629943847655,167.47443384552002,58.61965560913086,58.76557922363281,61.11726379394531,61.37114334106445,-62.46317672729492,7.05781364440918,-262.1560974121094,0.0030241417698562145,0.7077726721763611,-0.0008557607652619481,-74.8673324584961,-0.11532452702522278,0.10915672034025192,0.05800607055425644,0.0010812972905114293,0.00997916515916586,0.0002717786992434412,0.9999939799308777,0.003468494163826108,-6.096257209777832,0.7064332962036133,-1,0,-1,0:00:00.135076
1.4033489227294922,46979.799,0,1,3531,6,1,100.0,0.0,0.0,1.0,6754.0,269.5888366699219,167.5195076751709,58.618038177490234,58.76395797729492,61.117210388183594,61.37110900878906,-63.71297836303711,7.05704402923584,-262.1541442871094,0.003482358530163765,0.7077736854553223,-0.001291925786063075,-74.88772583007812,-0.04827004671096802,0.11722368001937866,0.07581210136413574,5.7027587899938226e-05,0.001937107415869832,0.0015747712459415197,0.9999930262565613,0.0033831351902335882,-6.037692070007324,0.7064295411109924,-1,0,-1,0:00:00.150090
